,name,sex,person,line,episode,season,words
351,robb, m,robb,  There was a letter. From Sansa.,8,1,6
352,robb, m,robb,  No.,8,1,1
353,robb, m,robb,"  18,000. If I go to King's Landing and bend my knee to Joffrey...",8,1,13
354,robb, m,robb,  And if I lose?,8,1,4
355,robb, m,robb,  They were butchered in their sleep.,8,1,6
356,robb, m,robb,"  Well, that makes it simple then.",8,1,6
357,robb, m,robb,  To do either we need to cross the river and the only crossing is at The Twins.,8,1,17
358,robb, m,robb,  Where did you find him?,8,1,5
359,robb, m,robb,  How high did you get?,8,1,5
360,robb, m,robb,"  My father understands mercy, when there is room for it.",8,1,10
361,robb, m,robb,"  Tell Lord Tywin, Winter is coming for him.",8,1,8
362,robb, m,robb,  You call me boy again.,8,1,5
363,robb, m,robb,  Go on.,8,1,2
364,robb, m,robb,  l'll kill them all. Every one of them. l will kill them all.,10,1,13
365,robb, m,robb,  Renly is not the king.,10,1,5
366,robb, m,robb,"  That doesn't make Renly king. He's Robert's youngest brother. lf Bran can't be Lord of Winterfell before me, Renly can't be king before Stannis.",10,1,24
367,robb, m,robb,  Now and always.,10,1,3
368,robb, m,robb,  What are you telling him now?,3,1,6
369,robb, m,robb,  Get your supper. I want some time with him. One time she told me the sky is blue because we live inside the eye of a blue-eyed giant named Macumber.,3,1,30
370,robb, m,robb,"  How do you feel? You still don't remember anything? I've seen you climb a thousand times. In the wind, in the rain... A thousand times. You never fall.",3,1,28
371,robb, m,robb, Don't ever say that.,3,1,4
372,robb, m,robb, You've said goodbye to Bran? He's not going to die. I know it.,2,1,13
373,robb, m,robb, My mother?,2,1,2
374,robb, m,robb," Good. Next time I see you, you'll be all in black.",2,1,11
375,robb, m,robb," Farewell, Snow.",2,1,2
376,robb, m,robb,  I'll make the appointments. We'll talk about it first thing in the morning.,2,1,13
377,robb, m,robb,  When was the last time you left this room?,2,1,9
378,robb, m,robb," He's not going to die, mother. Maester Luwin says the most dangerous time has passed.",2,1,15
379,robb, m,robb," Rickon needs you. He's six. He doesn't know what's happening. He follows me around all day, clutching my leg, crying...",2,1,20
380,robb, m,robb,  Fire. You stay here. I'll come back.,2,1,7
381,robb, m,robb,  They come into our home and try to murder my brother? If it's war they want...,2,1,16
382,robb, m,robb,  I'll ride to King's Landing.,2,1,5
383,robb, m,robb,"  Mother, you can't.",2,1,3
384,robb, m,robb,  What about Bran?,2,1,3
385,robb, m,robb, Relax your bow arm.,1,1,4
386,robb, m,robb," Lad, go run back and get the rest.",1,1,8
387,robb, m,robb, There are no direwolves south of the Wall.,1,1,8
388,robb, m,robb, Put away your blade.,1,1,4
389,robb, m,robb, What is it?,1,1,3
390,robb, m,robb, I hear the prince is a right royal prick.,1,1,9
391,robb, m,robb," Go on, Tommy, shave him good. He’s never met a girl he likes better than his own hair.",1,1,18
392,robb, m,robb, Uncle Benjen.,1,1,2
393,robb, m,robb, I’m good.,1,1,2
394,robb, m,robb, Time for bed.,1,1,3
395,robb, m,robb, Any man of the Night's Watch is welcome at Winterfell.,4,1,10
396,robb, m,robb," I'm not your boy, Lannister. I'm Lord of Winterfell while my father is away.",4,1,14
397,robb, m,robb,  Why are you here?,4,1,4
398,robb, m,robb, Is this some kind of trick? Why do you want to help him?,4,1,13
399,robb, m,robb, You've done my brother a kindness. The hospitality of Winterfell is yours.,4,1,12
400,robb, m,robb, Not too fast.,6,1,3
401,robb, m,robb, Not now.,6,1,2
402,robb, m,robb, You’re talking about war.,6,1,4
403,robb, m,robb, Only the Lord of Winterfell can call in the bannermen and raise an army.,6,1,14
404,robb, m,robb,You want me to march on Casterly Rock?!,6,1,8
405,robb, m,robb," And it’s not your duty, because it’s not your House.",6,1,10
406,robb, m,robb, Where’s Bran?,6,1,2
407,robb, m,robb, Drop the knife. Let him go and I’ll let you live.,6,1,11
408,robb, m,robb, Are you all right?,6,1,4
409,robb, m,robb, Have you lost your mind? What if you’d missed?,6,1,9
410,robb, m,robb, You don’t have the right -,6,1,6
411,robb, m,robb, What about her?,6,1,3
412,robb, m,robb, We’ll keep her alive.,6,1,4
413,stannis, m,stannis," Half Robert, half lowborn.",8,3,4
414,stannis, m,stannis, What do you mean to do with him?,8,3,8
415,stannis, m,stannis," Then why bathe him and dress him in fine clothes?  If it needs to be done, do it. Don't torture the boy.",8,3,22
416,stannis, m,stannis,  No.,8,3,1
417,stannis, m,stannis, You've slaughtered many lambs?,8,3,4
418,stannis, m,stannis, They feeding you enough?,8,3,4
419,stannis, m,stannis, You don't belong in a place like this.,8,3,8
420,stannis, m,stannis, Yeah.,8,3,1
421,stannis, m,stannis, Melisandre's returned.,8,3,2
422,stannis, m,stannis, Came back with a bastard boy. Robert's bastard boy.,8,3,9
423,stannis, m,stannis,  She says there's power in king's blood.,8,3,7
424,stannis, m,stannis, Sacrifice him.,8,3,2
425,stannis, m,stannis, What of it? We're at war. Why should I spare the son of some tavern slut Robert bedded one drunken night?,8,3,21
426,stannis, m,stannis, So did Renly.,8,3,3
427,stannis, m,stannis," How many boys live in Westeros? How many girls? How many men? How many women?The darkness will devour them all, she says. The night that never ends. Unless I triumph. I never asked for this. No more than I asked to be king. We do not choose our destiny, but we must do our duty, no?  Great or small, we must do our duty. What's one bastard boy against a kingdom?",8,3,71
428,stannis, m,stannis,  I came to free you. If you swear never to raise your hand to the Lady Melisandre again.,8,3,18
429,stannis, m,stannis, You have little regard for your own life.,8,3,8
430,stannis, m,stannis," I saw a vision in the flames. A great battle in the snow. I saw it. And you saw whatever she gave birth to. I never believed, but when you see the truth, when it's right there in front of you as real as these iron bars, how can you deny her god is real?",8,3,55
431,stannis, m,stannis,  The usurper Robb Stark. The usurper Balon Greyjoy. The usurper Joffrey Baratheon.,8,3,12
432,stannis, m,stannis, The usurper Robb Stark is dead. Betrayed by his bannerman.,10,3,10
433,stannis, m,stannis," Do you know who had this table carved and painted, Ser Davos?",10,3,12
434,stannis, m,stannis, And do you know how Aegon Targaryen conquered Westeros?,10,3,9
435,stannis, m,stannis," He had a smaller fleet than the kings he faced and a smaller army, but he had three dragons. Dragons are magic, Ser Davos. My enemies have made my kingdom bleed. I will not forget that. I will not forgive that. I will punish them with any arms at my disposal.",10,3,51
436,stannis, m,stannis, What is the life of one bastard boy against a kingdom?,10,3,11
437,stannis, m,stannis, The boy must die.,10,3,4
438,stannis, m,stannis, You don't deny it?,10,3,4
439,stannis, m,stannis, What other way?! Tell us about this other way.,10,3,9
440,stannis, m,stannis," Very well, Ser Davos Seaworth. I, Stannis of the House Baratheon, First of My Name, Rightful King of the Andals and the First Men, sentence you to die.",10,3,28
441,stannis, m,stannis, Why am I gonna need you?,10,3,6
442,stannis, m,stannis, When did you learn to read?,10,3,6
443,stannis, m,stannis, I've made my decision.,10,3,4
444,stannis, m,stannis," (chuckles) You see, Ser Davos? You've been saved by that fire god you like to mock. You're in his army now.",10,3,21
445,stannis, m,stannis, You refuse to tell me where you're going?,3,3,8
446,stannis, m,stannis,  How long will you be gone?,3,3,6
447,stannis, m,stannis, You're abandoning me.,3,3,3
448,stannis, m,stannis,  Then serve me.,3,3,3
449,stannis, m,stannis, My enemies think they've destroyed me. They're laughing at me the way Renly laughed at me. I want Joffrey dead. I want Robb Stark dead. Make me another son.,3,3,29
450,stannis, m,stannis, Why?,3,3,1
451,stannis, m,stannis, I'm not so easily killed. Men have been trying for years.,3,3,11
452,stannis, m,stannis, (whispering) I want you.,3,3,4
453,stannis, m,stannis, You told me your magic requires a king's blood.,3,3,9
454,stannis, m,stannis,  I'm the one true king.,3,3,5
455,stannis, m,stannis, I heard you were dead.,1,3,5
456,stannis, m,stannis," I had hoped to speak to you alone, Your Grace.",1,3,10
457,stannis, m,stannis, We are alone.,1,3,3
458,stannis, m,stannis, I am fighting.,1,3,3
459,stannis, m,stannis, Take him to the dungeon and lock him in a cell.,1,3,11
460,stannis, m,stannis, My lady.,5,3,2
461,stannis, m,stannis, I meant to come sooner. The battle--,5,3,7
462,stannis, m,stannis," Yes, of course.",5,3,3
463,stannis, m,stannis, I believed that once.,5,3,4
464,stannis, m,stannis, Selyse. I've broken a sacred vow. I've sinned.,5,3,8
465,stannis, m,stannis, I've wronged you. I have shamed you.,5,3,7
466,stannis, m,stannis, That's not true.,5,3,3
467,stannis, m,stannis, She's my daughter. I want to see her.,5,3,8
468,stannis, m,stannis, Shireen.,5,3,1
469,stannis, m,stannis, You've grown since I last saw you.,5,3,7
470,stannis, m,stannis, No.,5,3,1
471,stannis, m,stannis, He did. He fought bravely.,5,3,5
472,stannis, m,stannis," He won't be visiting, child.",5,3,5
473,stannis, m,stannis, Ser Davos is a traitor. He's rotting in a dungeon cell for his crime. Best forget him.,5,3,17
474,stannis, m,stannis, You're the king beyond the wall?,10,4,6
475,stannis, m,stannis, You know who I am?,10,4,5
476,stannis, m,stannis, It is customary to kneel when surrendering to a king.,10,4,10
477,stannis, m,stannis," I'll have thousands of your men in chains by nightfall, I'll have nowhere to put them and nothing to feed them. I'm not here to slaughter beat dogs. Their fate depends on their king.",10,4,34
478,stannis, m,stannis, Take these men away.,10,4,4
479,stannis, m,stannis, Your father was an honorable man.,10,4,6
480,stannis, m,stannis, What do you think he'd have done with him?,10,4,9
481,stannis, m,stannis, Very well. *to Davos* Take him.,10,4,6
482,stannis, m,stannis, You're a literary man now. What do you make of that?,3,4,11
483,stannis, m,stannis, The usurper Joffrey Baratheon. I said those words when I tossed a leech into the fire. A leech filled with bastard blood. A bastard you set free. I am now faced with a great opportunity and I am powerless to take advantage of it.,3,4,44
484,stannis, m,stannis, What progress have you made?,3,4,5
485,stannis, m,stannis, House Peasebury.,3,4,2
486,stannis, m,stannis,  House Musgood.,3,4,2
487,stannis, m,stannis, House Haigh. They don't have enough men between them to raid a pantry.,3,4,13
488,stannis, m,stannis,  The Golden Company?,3,4,3
489,stannis, m,stannis, They're sellswords.,3,4,2
490,stannis, m,stannis, We don't have any gold.,3,4,5
491,stannis, m,stannis,"  If I do not press my claim, my claim will be forgotten. I will not become a page in someone else's history book. I'm running out of time, Ser Davos. Which means you're running out of time. -",3,4,38
492,stannis, m,stannis, I ordered him to tear down his idols. He disobeyed.,2,4,10
493,stannis, m,stannis, A good deal more than you.,2,4,6
494,stannis, m,stannis, Meat's off.,2,4,2
495,stannis, m,stannis," Serve fish, then. We're on an island.",2,4,7
496,stannis, m,stannis," I hate a good many things, but I suffer them all the same.",2,4,13
497,stannis, m,stannis, Of course I remember.,2,4,4
498,stannis, m,stannis,  She's a child.,2,4,3
499,stannis, m,stannis, She's my daughter. You will not strike her.,2,4,8
500,stannis, m,stannis," Renly, you're no king.",2,4,4
501,stannis, m,stannis,  Go on.,2,4,2
502,stannis, m,stannis, Not wildfire!,2,4,2
503,stannis, m,stannis, We've been here since midday.,6,4,5
504,stannis, m,stannis, He shares no blood with me. He is a bastard born of incest. As was his brother before him.,6,4,19
505,stannis, m,stannis, It's not a story. It's the truth.,6,4,7
506,stannis, m,stannis, Gold you loaned him.,6,4,4
507,stannis, m,stannis, More than any man living.,6,4,5
508,stannis, m,stannis," 4,000.",6,4,1
509,stannis, m,stannis, None.,6,4,1
510,stannis, m,stannis," 67. And when he dies, who's in command? A half-grown boy, the product of incest? Cersei Lannister, a queen whose people despise her? Jaime Lannister, a man best known for killing the king he was sworn to protect? When Tywin's gone, who do you back?",6,4,45
511,stannis, m,stannis, Horses?,9,5,1
512,stannis, m,stannis, 20 men rode into our camp without a single guard sounding the alarm?,9,5,13
513,stannis, m,stannis," Put last night’s guards in chains, either they fell asleep or they were conspiring with the enemy. Find out the truth and then hang them.",9,5,25
514,stannis, m,stannis, We’re not returning to Castle Black.,9,5,6
515,stannis, m,stannis, Have the dead horses butchered for meat.,9,5,7
516,stannis, m,stannis," Find you some healthy horses and a few good men to guard you, I’m sending you back to Castle Black. Tell the Lord Commander to send food, supplies, fresh horses, in return when I take the throne I’ll make sure the Night’s Watch has all the men it requires. He can guard all 19 castles if he so wishes.",9,5,59
517,stannis, m,stannis, Yes.,9,5,1
